track_id,track_title,era_clean,era_rank,year,release_date_clean,line_index,line_text,vader_compound,vader_pos,vader_neu,vader_neg
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,11,"And she got that ass, I got to look, sorry",-0.5859,0.0,0.625,0.375
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,12,"Yo, it's got to be 'cause I'm seasoned",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,13,"Haters give me them salty looks, Lawry's",-0.4939,0.0,0.652,0.348
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,14,50 told me,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,15,"""Go 'head, switch the style up",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,16,"And if they hate then let 'em hate and watch the money pile up""",-0.8126,0.0,0.619,0.381
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,17,The good life,0.4404,0.592,0.408,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,18,"Now I, I go for mine, I got to shine",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,19,Now throw yo' hands up in the sky,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,20,"Now I, I go for mine, I got to shine",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,21,Now throw yo' hands up in the sky,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,22,) Ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,23,"I'ma get on this TV, mama, I'ma",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,24,I'ma put shit down,-0.5574,0.0,0.455,0.545
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,25,"Ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,26,ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,27,", ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,28,ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,29,"Ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,30,ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,31,", ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,32,I'm good,0.4404,0.744,0.256,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,33,Welcome to the good life,0.7096,0.663,0.337,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,34,Where we like the girls who ain't on TV,0.3612,0.238,0.762,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,35,'Cause they got mo',0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,36,ass than the models,-0.5423,0.0,0.462,0.538
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,37,"The good life, so keep it comin' with the bottles",0.4404,0.244,0.756,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,38,'Cause she feel booze like she bombed at Apollo,0.3612,0.238,0.762,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,39,"The good life, it feel like Houston",0.6597,0.519,0.481,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,40,"It feel like Philly, it feel like D.C.",0.6124,0.455,0.545,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,41,It feel like VA or the Bay or Yay,0.7096,0.457,0.543,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,42,"Ayy, this is the good life",0.4404,0.367,0.633,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,43,Welcome to the good life,0.7096,0.663,0.337,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,44,"Homie, tell me what's good",0.4404,0.42,0.58,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,45,Why I only got a problem when you in the hood,-0.4019,0.0,0.787,0.213
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,46,Welcome to the good life,0.7096,0.663,0.337,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,47,Like I'm new in the hood,0.3612,0.333,0.667,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,48,"The only thing I wish,",0.4019,0.403,0.597,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,49,I wish a nigga would,0.4019,0.403,0.597,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,50,Welcome to the good life,0.7096,0.663,0.337,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,51,He probably think he could,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,52,"But, but, I don't think he should",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,53,", welcome to the good li-li-li-life, oh",0.7096,0.541,0.459,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,54,"50 told me, ""Go 'head, switch the style up",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,55,"And if they hate then let 'em hate and watch the money pile up""",-0.8126,0.0,0.619,0.381
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,56,The good life,0.4404,0.592,0.408,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,57,"Now I, I go for mine (Yeah), I got to shine",0.296,0.18,0.82,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,58,Now throw yo' hands up in the sky,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,59,"Now I, I go for mine, I got to shine",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,60,Now throw yo' hands up in the sky,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,61,) Ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,62,"I'ma get on the TV, mama, I'ma",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,63,I'ma put shit down,-0.5574,0.0,0.455,0.545
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,64,"Ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,65,ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,66,", ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,67,ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,68,"Ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,69,ayy,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,70,", ayy,",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,71,I'm good,0.4404,0.744,0.256,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,72,"Yeah, yeah",0.5267,1.0,0.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,73,"Have you ever popped champagne on a plane, while gettin' some brain?",0.296,0.167,0.833,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,74,"Whipped it out, she said, ""I never seen",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,75,Snakes on a Plane,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,76,"Whether you broke or rich, you gotta get this",0.2023,0.269,0.522,0.209
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,77,"Havin' money's not everythin', not havin' it is",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,78,I was splurgin' on trips,0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,79,"But when I get my card back activated, I'm back to Vegas",0.0,0.0,1.0,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,80,Welcome to the good life,0.7096,0.663,0.337,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,81,'Cause I always had a passion for flashin',0.4588,0.3,0.7,0.0
good_life_graduation,Good Life,Graduation,3,2007,2007-07-01,82,"Before I had it, I closed my eyes and imagined the good life",0.4404,0.195,0.805,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,0,I don't wanna say goodbye to you,0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,1,So I'll just say good night to you,0.4404,0.293,0.707,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,2,"My people, no goodbyes to you (",-0.296,0.0,0.732,0.268
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,3,I'm just gon' say good night,0.4404,0.367,0.633,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,4,"Right now, I can see it so vivid",0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,5,"Like it was just yesterday, like I could relive it",0.6124,0.385,0.615,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,6,Me and my grandparents on a field trid-ip,0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,7,And I'm the lil' kid tryna touch the exhibits,0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,8,But it'll fade 'fore I get to get a hold of that,0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,9,"Man, I wish I could stop time like a photograph",0.4588,0.361,0.486,0.153
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,10,"Every joke that they told, I'd know to laugh",0.7003,0.453,0.547,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,11,"Man (Man), I wouldn't let a moment pass",0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,12,What do it mean when you dream that you fallin'?,0.25,0.182,0.818,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,13,What do it mean when you dream that you ballin'?,0.25,0.182,0.818,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,14,What do it mean when you never dream at all then,-0.1877,0.0,0.852,0.148
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,15,And you don't really know 'cause you can't recall them?,0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,16,"It's sorta fly you get a chance to say ""Hi"" to",0.25,0.167,0.833,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,17,"People you never got a chance to say ""Bye"" to",-0.1877,0.0,0.838,0.162
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,18,Maybe you could pull 'em up outta your dreams,0.4019,0.252,0.748,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,19,"Into real life (Real life), if you try to",0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,20,"So close (So close), but so far (But so far)",0.0,0.0,1.0,0.0
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,21,"And so far (And so far), no cigar (No cigar)",-0.3566,0.0,0.784,0.216
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,22,"We can't dwell on the past, all we got is today",-0.0951,0.0,0.88,0.12
good_night_graduation,Good Night,Graduation,3,2007,2007-07-01,23,"So I'ma live like it's no tomorrow, no goodbyes (Goodbyes...)",0.351,0.336,0.505,0.159
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,0,Yeah,0.296,1.0,0.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,1,And you say Chi city!,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,2,Chi city! Chi city!,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,3,I'm comin' home again,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,4,Do you think about me now and then?,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,5,(Yeah),0.296,1.0,0.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,6,Do you think about me now and then?,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,7,'Cause I'm comin' home again,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,8,(Ow!),0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,9,-Min' home again,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,10,I met this girl when I was three years old,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,11,"And what I loved most, she had so much soul",0.5994,0.302,0.698,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,12,"She said, ""Excuse me, little homie, I know you don't know me, but",0.0387,0.087,0.913,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,13,"My name is Windy and I like to blow trees,"" and",0.3612,0.2,0.8,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,14,"From that point, I'd never blow her off",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,15,"Niggas come from out of town, I like to show her off",0.0258,0.168,0.671,0.161
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,16,"They like to act tough, she like to tow 'em off",0.5423,0.345,0.552,0.103
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,17,And make 'em straighten up they hat 'cause she know they soft,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,18,"And when I grew up, she showed me how to go downtown",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,19,"In the nighttime, her face lit up, so astoundin'",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,20,I told her in my heart is where she'll always be,0.6369,0.296,0.704,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,21,She never messed with entertainers 'cause they always leave,0.0248,0.185,0.547,0.268
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,22,"She said, ""It felt like they walked and drove on me""",0.3612,0.2,0.8,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,23,"Knew I was gang affiliated, got on TV and told on me",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,24,I guess that's why last winter she got so cold on me,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,25,"She said, ""Ye, keep makin' that, keep makin' that platinum and gold for me""",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,26,But if you really cared for her,0.6297,0.408,0.592,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,27,Then you wouldn't've never hit the airport to follow your dreams,0.4019,0.213,0.787,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,28,"Sometimes, I still talk to her",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,29,"But when I talk to her, it always seems like she talkin' 'bout me",0.5023,0.2,0.8,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,30,"She said, ""You left your kids, and they just like you",0.3612,0.2,0.8,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,31,They wanna rap and make soul beats just like you,0.3612,0.217,0.783,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,32,"But they just not you,"" and I just got through",0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,33,Talkin' 'bout what niggas tryin' to do just not new,-0.34,0.0,0.789,0.211
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,34,Now everybody got the game figured out all wrong,-0.4767,0.0,0.721,0.279
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,35,I guess you never know what you got 'til it's gone,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,36,I guess that's why I'm here and I can't come back home,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,37,And guess when I heard that? When I was back home,0.0,0.0,1.0,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,38,"Every interview, I'm representin' you, makin' you proud",0.4767,0.307,0.693,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,39,"Reach for the stars, so if you fall, you land on a cloud",0.0258,0.084,0.916,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,40,"Jump in the crowd, spark your lighters, wave 'em around",0.2263,0.174,0.826,0.0
homecoming_graduation,Homecoming,Graduation,3,2007,2007-07-01,41,"If you don't know by now, I'm talkin' 'bout Chi-Town",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,0,I wear the night like a cloak cause I move with the stars (C'mon),0.3612,0.161,0.839,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,1,Navigate through the truly bizarre,0.1531,0.354,0.366,0.28
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,2,"Who we are, who we is, it's the kids that stay true to this life",0.4215,0.167,0.833,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,3,"And if the mood is right, we gon' do it tonight",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,4,I wear the night like a cloak 'cause I move with the stars (,0.3612,0.161,0.839,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,5,"Y-Y-Yeah, yeah",0.296,0.688,0.312,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,6,Navigate through the truly bizarre (,0.1531,0.315,0.435,0.25
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,7,"Yeezy, uh-uh",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,8,"Who we are, who we is, it's the kids that stay true to this life (",0.4215,0.157,0.843,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,9,Uh-uh,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,10,"And if the mood is right, we gon' do it tonight (",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,11,Woo!,0.5255,1.0,0.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,12,"You messin up my mo— my whole mood, told you, oh",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,13,"Lose, eat crews like soul food",-0.0516,0.272,0.435,0.293
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,14,"The only producer that feel like, ""Fuck rappers!""",-0.3164,0.203,0.488,0.308
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,15,Only backpacker with a chip like hackers,0.3612,0.294,0.706,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,16,"Only Michael Richardson, only much Blacker",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,17,"So if he say nigga, then I'ma say...",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,18,"Is this a Ritz? Carlton? Dress like, fresh, like",0.7691,0.561,0.439,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,19,"Just like, I'm the shit (",-0.2732,0.248,0.396,0.356
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,20,In the mood,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,21,Ugh! You ain't figured out what I'm about yet,-0.4753,0.0,0.721,0.279
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,22,"Always rockin that ""This-ain't-out-yet""",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,23,But this ain't 'bout that,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,24,From a city where niggas plug like outlets,0.0258,0.229,0.55,0.22
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,25,"Far as music go, yo, it ain't no outlets",0.2235,0.191,0.809,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,26,"So, when I go out, niggas always out to get me in the studio",-0.34,0.0,0.844,0.156
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,27,And I ain't in the mood to flow,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,28,"I'm with my girl, and I'm tryin to hit the movies, yo",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,29,And they tryna act stupid—oh!,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,30,In the club with Silicon Suzie,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,31,"What happened to real girls, like Rudy?",0.3612,0.294,0.706,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,32,With real titties like Tootie,0.3612,0.385,0.615,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,33,This girl got a silicon booty!,0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,34,And got the nerve to act moody!,-0.4199,0.0,0.682,0.318
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,35,"Now, I ain't tryna judge like Judy",-0.2755,0.0,0.74,0.26
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,36,"But bitch, you a man, you can't fool me!",-0.524,0.199,0.449,0.352
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,37,"Act like 50—throw her in a pool, G!",0.4199,0.285,0.715,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,38,I wear the night like a cloak 'cause I move with the stars (,0.3612,0.161,0.839,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,39,Yeah,0.296,1.0,0.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,40,Navigate through the truly bizarre (,0.1531,0.315,0.435,0.25
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,41,"Uh-uh uh, uh",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,42,"Who we are, who we is, it's the kids that stay true to this life",0.4215,0.167,0.833,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,43,"And if the mood is right, we gon' do it tonight",0.0,0.0,1.0,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,44,I wear the night like a cloak cause I move with the stars,0.3612,0.172,0.828,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,45,Navigate through the truly bizarre,0.1531,0.354,0.366,0.28
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,46,"Who we are, who we is, it's the kids that stay true to this life",0.4215,0.167,0.833,0.0
in_the_mood_graduation,In the Mood,Graduation,3,2007,2007-07-01,47,"And if the mood is right, we gon' do it tonight",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,0,"I know you thinking, thinking that it must be",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,1,Armor-All flow 'cause it never get rusty,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,2,"I ain't gotta say it, man, dog, trust me",0.5106,0.292,0.708,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,3,"Bust somebody head, GLC, where was we?",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,4,"Still rock the Prada—'fore that, rock the Starter",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,5,"Niggas had the Georgetown, the Magic way harder",-0.34,0.0,0.745,0.255
southside_graduation,Southside,Graduation,3,2007,2007-07-01,6,"Thinking back to the projects, and they way they tore 'em all up",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,7,"Like when I do a project, and come back and tear the mall up",0.3612,0.161,0.839,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,8,We coming from the South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,9,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,10,", South",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,11,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,12,South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,13,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,14,", South",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,15,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,16,South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,17,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,18,", South",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,19,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,20,South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,21,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,22,", side of the Chi",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,23,We coming from the South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,24,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,25,", South",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,26,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,27,South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,28,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,29,", South",0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,30,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,31,South,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,32,side,0.0,0.0,1.0,0.0
southside_graduation,Southside,Graduation,3,2007,2007-07-01,33,", South",0.0,0.0,1.0,0.0
